InvoiceDetailID,InvoiceID,ProductID,ProductPrice,TaxAmount,ConsignorID,StoreOwned,ItemCost,FedTax,Voided,TaxRef,FedTaxRef,DiscRef,CardNumber,VoidBy,StoreID,EffPrice
15159,5490,16106,25.67,2.16,500,FALSE,0.00,0,FALSE,,,,,,,
15160,5491,76710,0.20,0.02,500,FALSE,0.00,0,FALSE,,,,,,,
15161,5492,66931,9.95,0.84,36,FALSE,8.45,0,FALSE,,,,,,,
15162,5492,21273,12.00,1.01,73,FALSE,10.20,0,FALSE,,,,,,,
15163,5492,67293,36.00,3.02,6,FALSE,30.60,0,FALSE,,,,,,,
15164,5492,58954,4.50,0.38,54,FALSE,3.82,0,FALSE,,,,,,,
15165,5492,71098,59.95,5.04,512,FALSE,50.95,0,FALSE,,,,,,,
15166,5493,71648,1.95,0.16,27,FALSE,1.65,0,FALSE,,,,,,,
15167,5494,72496,42.00,3.53,31,FALSE,35.70,0,FALSE,,,,,,,
15168,5495,161845,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
15169,5496,57515,4.99,0.42,70,FALSE,4.24,0,FALSE,,,,,,,
15170,5497,22918,7.99,0.67,17,FALSE,6.79,0,FALSE,,,,,,,
15171,5498,73858,13.99,1.18,17,FALSE,11.89,0,FALSE,,,,,,,
15172,5499,72042,5.00,0.42,12,FALSE,4.25,0,FALSE,,,,,,,
15173,5500,66476,4.00,0.34,25,FALSE,3.40,0,FALSE,,,,,,,
15174,5501,76711,41.98,3.53,500,FALSE,0.00,0,FALSE,,,,,,,
15175,5502,1314,1.80,0.15,32,FALSE,1.53,0,FALSE,,,,,,,
15176,5502,1314,1.80,0.15,32,FALSE,1.53,0,FALSE,,,,,,,
15177,5502,1314,1.80,0.15,32,FALSE,1.53,0,FALSE,,,,,,,
15178,5502,1314,1.80,0.15,32,FALSE,1.53,0,FALSE,,,,,,,
15179,5502,1314,1.80,0.15,32,FALSE,1.53,0,FALSE,,,,,,,
15180,5502,1314,1.80,0.15,32,FALSE,1.53,0,FALSE,,,,,,,
15181,5502,1314,1.80,0.15,32,FALSE,1.53,0,FALSE,,,,,,,
15182,5502,1314,1.80,0.15,32,FALSE,1.53,0,FALSE,,,,,,,
15183,5502,117849,4.20,0.35,500,FALSE,0.00,0,FALSE,,,,,,,
15184,5502,76712,0.33,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
15185,5503,76713,3.99,0.34,19,FALSE,3.39,0,FALSE,,,,,,,
15186,5503,74019,10.00,0.84,42,FALSE,8.50,0,FALSE,,,,,,,
15187,5503,60006,8.00,0.67,42,FALSE,6.80,0,FALSE,,,,,,,
15188,5504,58867,4.99,0.42,500,FALSE,0.00,0,FALSE,,,,,,,
15189,5504,58863,4.99,0.42,500,FALSE,0.00,0,FALSE,,,,,,,
15190,5504,58878,4.99,0.42,500,FALSE,0.00,0,FALSE,,,,,,,
15191,5505,16106,23.17,1.95,500,FALSE,0.00,0,FALSE,,,,,,,
15192,5506,76714,60.00,5.04,53,FALSE,51.00,0,FALSE,,,,,,,
15193,5507,42575,16.00,1.34,61,FALSE,13.60,0,FALSE,,,,,,,
15194,5507,10522,22.99,1.93,63,FALSE,19.54,0,FALSE,,,,,,,
15195,5507,42609,6.50,0.55,61,FALSE,5.52,0,FALSE,,,,,,,
15196,5507,42637,10.00,0.84,61,FALSE,8.50,0,FALSE,,,,,,,
15197,5508,72000,2.50,0.21,48,FALSE,2.12,0,FALSE,,,,,,,
15198,5509,72419,5.00,0.42,502,FALSE,4.25,0,FALSE,,,,,,,
15199,5510,74253,3.25,0.27,81,FALSE,2.76,0,FALSE,,,,,,,
15200,5510,19501,8.00,0.67,81,FALSE,6.80,0,FALSE,,,,,,,
15201,5510,74863,3.25,0.27,81,FALSE,2.76,0,FALSE,,,,,,,
15202,5510,74253,3.25,0.27,81,FALSE,2.76,0,FALSE,,,,,,,
15203,5510,74863,3.25,0.27,81,FALSE,2.76,0,FALSE,,,,,,,
15204,5510,74863,3.25,0.27,81,FALSE,2.76,0,FALSE,,,,,,,
15205,5511,16106,8.99,0.76,500,FALSE,0.00,0,FALSE,,,,,,,
15206,5512,66159,6.00,0.50,25,FALSE,5.10,0,FALSE,,,,,,,
15207,5513,76200,10.00,0.84,40,FALSE,8.50,0,FALSE,,,,,,,
15208,5513,74117,2.00,0.17,24,FALSE,1.70,0,FALSE,,,,,,,
15209,5513,56811,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
15210,5513,76972,8.99,0.76,500,FALSE,0.00,0,FALSE,,,,,,,
15211,5514,47514,1.99,0.17,500,FALSE,1.69,0,FALSE,,,,,,,
15212,5514,46561,1.99,0.17,500,FALSE,1.69,0,FALSE,,,,,,,
15213,5514,76973,1.00,0.08,500,FALSE,0.00,0,FALSE,,,,,,,
15214,5515,74611,4.75,0.40,81,FALSE,4.03,0,FALSE,,,,,,,
15215,5516,76974,1.00,0.08,500,FALSE,0.00,0,FALSE,,,,,,,
15216,5516,16106,2.99,0.25,500,FALSE,0.00,0,FALSE,,,,,,,
15217,5516,46773,2.19,0.18,500,FALSE,1.86,0,FALSE,,,,,,,
15218,5516,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
15219,5516,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
15220,5516,76975,0.33,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
15221,5517,58894,8.00,0.67,76,FALSE,6.80,0,FALSE,,,,,,,
15222,5517,51522,3.19,0.27,500,FALSE,2.71,0,FALSE,,,,,,,
15223,5518,75946,12.00,1.01,51,FALSE,10.20,0,FALSE,,,,,,,
15224,5518,72737,13.00,1.09,519,FALSE,11.05,0,FALSE,,,,,,,
15225,5519,57096,4.99,0.42,500,FALSE,4.24,0,FALSE,,,,,,,
15226,5520,77027,6.99,0.59,500,FALSE,0.00,0,FALSE,,,,,,,
15227,5521,51522,3.19,0.27,500,FALSE,2.71,0,FALSE,,,,,,,
15228,5522,77028,6.00,0.50,81,FALSE,5.10,0,FALSE,,,,,,,
15229,5523,75067,1.95,0.16,56,FALSE,1.65,0,FALSE,,,,,,,
15230,5523,73419,11.49,0.97,22,FALSE,9.76,0,FALSE,,,,,,,
15231,5523,77029,1.49,0.13,500,FALSE,0.00,0,FALSE,,,,,,,
15232,5523,71648,1.95,0.16,27,FALSE,1.65,0,FALSE,,,,,,,
15233,5523,77030,3.50,0.29,1,FALSE,2.97,0,FALSE,,,,,,,
15234,5524,65948,8.00,0.67,65,FALSE,6.80,0,FALSE,,,,,,,
15235,5525,72470,7.99,0.67,40,FALSE,6.79,0,FALSE,,,,,,,
15236,5525,77031,12.50,1.05,512,FALSE,10.62,0,FALSE,,,,,,,
15237,5525,77032,10.95,0.92,512,FALSE,9.30,0,FALSE,,,,,,,
15238,5526,77033,6.38,0.54,500,FALSE,0.00,0,FALSE,,,,,,,
15239,5526,57108,4.99,0.42,500,FALSE,4.99,0,FALSE,,,,,,,
15240,5526,56770,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
15241,5526,48616,4.99,0.42,500,FALSE,4.99,0,FALSE,,,,,,,
15242,5527,60050,7.99,0.67,19,FALSE,6.79,0,FALSE,,,,,,,
15243,5527,4116,10.00,0.84,76,FALSE,8.50,0,FALSE,,,,,,,
15244,5528,60531,40.00,3.36,65,FALSE,34.00,0,FALSE,,,,,,,
15245,5529,51801,1.95,0.16,500,FALSE,1.65,0,FALSE,,,,,,,
15246,5529,51801,1.95,0.16,500,FALSE,1.65,0,FALSE,,,,,,,
15247,5529,51851,2.90,0.24,500,FALSE,2.46,0,FALSE,,,,,,,
15248,5529,51713,2.90,0.24,500,FALSE,2.46,0,FALSE,,,,,,,
15249,5529,51713,2.90,0.24,500,FALSE,2.46,0,FALSE,,,,,,,
15250,5529,51713,2.90,0.24,500,FALSE,2.46,0,FALSE,,,,,,,
15251,5529,54442,3.69,0.31,500,FALSE,3.13,0,FALSE,,,,,,,
15252,5529,16106,7.99,0.67,500,FALSE,0.00,0,FALSE,,,,,,,
15253,5530,19512,6.00,0.50,81,FALSE,5.10,0,FALSE,,,,,,,
15254,5530,19512,6.00,0.50,81,FALSE,5.10,0,FALSE,,,,,,,
15255,5530,25389,5.00,0.42,24,FALSE,4.25,0,FALSE,,,,,,,
15256,5532,24376,4.00,0.34,16,FALSE,3.40,0,FALSE,,,,,,,
15257,5531,74944,15.50,1.30,31,FALSE,13.17,0,FALSE,,,,,,,
15258,5531,72798,5.00,0.42,48,FALSE,4.25,0,FALSE,,,,,,,
15259,5531,72799,4.50,0.38,48,FALSE,3.82,0,FALSE,,,,,,,
15260,5531,72798,5.00,0.42,48,FALSE,4.25,0,FALSE,,,,,,,
15261,5531,72799,4.50,0.38,48,FALSE,3.82,0,FALSE,,,,,,,
15262,5533,73800,15.00,1.26,56,FALSE,12.75,0,FALSE,,,,,,,
15263,5533,7982,5.99,0.50,83,FALSE,5.09,0,FALSE,,,,,,,
15264,5534,71757,9.00,0.76,1,FALSE,7.65,0,FALSE,,,,,,,
15265,5535,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
15266,5535,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
15267,5536,57515,4.99,0.42,70,FALSE,4.24,0,FALSE,,,,,,,
15268,5537,57079,8.99,0.76,500,FALSE,0.00,0,FALSE,,,,,,,
15269,5537,57079,8.99,0.76,500,FALSE,0.00,0,FALSE,,,,,,,
15270,5538,58358,35.00,2.94,511,FALSE,29.75,0,FALSE,,,,,,,
15271,5538,1193,25.20,2.12,32,FALSE,21.42,0,FALSE,,,,,,,
15272,5539,67011,19.99,1.68,500,FALSE,0.00,0,FALSE,,,,,,,
15273,5539,58771,2.99,0.25,500,FALSE,0.00,0,FALSE,,,,,,,
15274,5540,73222,6.00,0.50,520,FALSE,5.10,0,FALSE,,,,,,,
15275,5540,11963,8.00,0.67,21,FALSE,6.80,0,FALSE,,,,,,,
15276,5540,71998,2.50,0.21,48,FALSE,2.12,0,FALSE,,,,,,,
15277,5540,77058,1.29,0.11,27,FALSE,1.09,0,FALSE,,,,,,,
15278,5540,11115,2.50,0.21,63,FALSE,2.12,0,FALSE,,,,,,,
15279,5541,67960,9.00,0.76,63,FALSE,7.65,0,FALSE,,,,,,,
15280,5541,73398,14.50,1.22,74,FALSE,12.32,0,FALSE,,,,,,,
15281,5541,73394,12.95,1.09,74,FALSE,11.00,0,FALSE,,,,,,,
15282,5541,74139,5.00,0.42,24,FALSE,4.25,0,FALSE,,,,,,,
15283,5542,48543,8.99,0.76,500,FALSE,0.00,0,FALSE,,,,,,,
15284,5542,48543,8.99,0.76,500,FALSE,0.00,0,FALSE,,,,,,,
15285,5542,48543,8.99,0.76,500,FALSE,0.00,0,FALSE,,,,,,,
15286,5543,89504,42.00,3.53,63,FALSE,35.70,0,FALSE,,,,,,,
15287,5544,16106,6.00,0.50,500,FALSE,0.00,0,FALSE,,,,,,,
15288,5544,52846,1.35,0.11,500,FALSE,1.14,0,FALSE,,,,,,,
15289,5544,77059,1.00,0.08,501,FALSE,0.85,0,FALSE,,,,,,,
15290,5545,34614,11.99,1.01,2,FALSE,10.19,0,FALSE,,,,,,,
15291,5545,179855,18.00,1.51,80,FALSE,15.30,0,FALSE,,,,,,,
15292,5547,12336,13.95,1.17,36,FALSE,11.85,0,FALSE,,,,,,,
15293,5546,57035,10.49,0.88,500,FALSE,8.91,0,FALSE,,,,,,,
15294,5546,56741,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
15295,5546,56811,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
15296,5546,56741,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
15297,5546,56811,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
15298,5548,111007,14.95,1.26,56,FALSE,12.70,0,FALSE,,,,,,,
15299,5548,4455,14.00,1.18,76,FALSE,11.90,0,FALSE,,,,,,,
15300,5548,4070,12.00,1.01,76,FALSE,10.20,0,FALSE,,,,,,,
15301,5549,58634,11.99,1.01,27,FALSE,10.19,0,FALSE,,,,,,,
15302,5549,53698,0.56,0.05,500,FALSE,0.47,0,FALSE,,,,,,,
15303,5549,53698,0.56,0.05,500,FALSE,0.47,0,FALSE,,,,,,,
15304,5549,53698,0.56,0.05,500,FALSE,0.47,0,FALSE,,,,,,,
15305,5549,53698,0.56,0.05,500,FALSE,0.47,0,FALSE,,,,,,,
15306,5550,77060,2.99,0.25,500,FALSE,0.00,0,FALSE,,,,,,,
15307,5551,57515,4.99,0.42,70,FALSE,4.24,0,FALSE,,,,,,,
15308,5551,57515,4.99,0.42,70,FALSE,4.24,0,FALSE,,,,,,,
15309,5552,77093,8.97,0.75,500,FALSE,0.00,0,FALSE,,,,,,,
15310,5553,53698,3.00,0.25,500,FALSE,2.55,0,FALSE,,,,,,,
15311,5554,76840,7.95,0.67,36,FALSE,6.75,0,FALSE,,,,,,,
15312,5554,72035,7.00,0.59,12,FALSE,5.95,0,FALSE,,,,,,,
15313,5554,66389,24.00,2.02,42,FALSE,20.40,0,FALSE,,,,,,,
15314,5554,72436,5.00,0.42,49,FALSE,4.25,0,FALSE,,,,,,,
15315,5554,68028,3.95,0.33,25,FALSE,3.35,0,FALSE,,,,,,,
15316,5554,48015,4.49,0.38,500,FALSE,4.49,0,FALSE,,,,,,,
15317,5554,48017,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
15318,5554,48017,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
15319,5554,48017,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
15320,5554,77098,4.47,0.38,500,FALSE,0.00,0,FALSE,,,,,,,
15321,5555,72051,6.00,0.50,12,FALSE,5.10,0,FALSE,,,,,,,
15322,5555,59072,5.00,0.42,69,FALSE,4.25,0,FALSE,,,,,,,
15323,5555,59844,16.00,1.34,48,FALSE,13.60,0,FALSE,,,,,,,
15324,5555,46930,1.49,0.13,500,FALSE,1.26,0,FALSE,,,,,,,
15325,5555,48179,1.59,0.13,500,FALSE,1.35,0,FALSE,,,,,,,
15326,5555,48666,1.59,0.13,500,FALSE,1.35,0,FALSE,,,,,,,
15327,5555,77099,1.84,0.15,500,FALSE,0.00,0,FALSE,,,,,,,
15328,5555,77100,2.50,0.21,500,FALSE,0.00,0,FALSE,,,,,,,
15329,5556,21172,14.99,1.26,73,FALSE,12.74,0,FALSE,,,,,,,
15330,5557,52034,1.79,0.15,500,FALSE,1.52,0,FALSE,,,,,,,
15331,5557,77102,13.98,1.17,500,FALSE,0.00,0,FALSE,,,,,,,
15332,5558,77209514,5.99,0.50,17,FALSE,5.09,0,FALSE,,,,,,,
15333,5558,16106,1.11,0.09,500,FALSE,0.00,0,FALSE,,,,,,,
15334,5558,77103,1.80,0.15,500,FALSE,0.00,0,FALSE,,,,,,,
15335,5559,77104,9.99,0.84,500,FALSE,0.00,0,FALSE,,,,,,,
15336,5560,52439,2.10,0.18,500,FALSE,1.78,0,TRUE,0.180000007,0,0,,Unknown,,
15337,5560,52925,2.60,0.22,500,FALSE,2.21,0,TRUE,0.219999999,0,0,,Unknown,,
15338,5561,180777,3.00,0.25,42,FALSE,2.55,0,FALSE,,,,,,,
15339,5561,60192,22.00,1.85,92,FALSE,18.70,0,FALSE,,,,,,,
15340,5561,4192,18.00,1.51,76,FALSE,15.30,0,FALSE,,,,,,,
15341,5562,16300,9.00,0.76,49,FALSE,7.65,0,FALSE,,,,,,,
15342,5562,73546,2.95,0.25,27,FALSE,2.50,0,FALSE,,,,,,,
15343,5562,11624,14.00,1.18,63,FALSE,11.90,0,FALSE,,,,,,,
15344,5564,76133,1.00,0.08,76,FALSE,0.85,0,FALSE,,,,,,,
15345,5564,76133,1.00,0.08,76,FALSE,0.85,0,FALSE,,,,,,,
15346,5564,121671,6.00,0.50,76,FALSE,5.10,0,FALSE,,,,,,,
15347,5564,53924,1.40,0.12,500,FALSE,1.19,0,FALSE,,,,,,,
15348,5564,77105,1.62,0.14,500,FALSE,0.00,0,FALSE,,,,,,,
15349,5563,56194,24.99,2.10,500,FALSE,0.00,0,FALSE,,,,,,,
15350,5563,77106,7.12,0.60,500,FALSE,0.00,0,FALSE,,,,,,,
15351,5565,42112,7.50,0.63,6,FALSE,6.37,0,FALSE,,,,,,,
15352,5565,704,4.00,0.34,53,FALSE,3.40,0,FALSE,,,,,,,
15353,5565,704,4.00,0.34,53,FALSE,3.40,0,FALSE,,,,,,,
15354,5566,68043,5.25,0.44,15,FALSE,4.46,0,FALSE,,,,,,,
15355,5567,77107,1.40,0.12,500,FALSE,0.00,0,FALSE,,,,,,,
15356,5567,77108,1.59,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
15357,5568,49351,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
15358,5568,47480,0.99,0.08,500,FALSE,0.84,0,FALSE,,,,,,,
15359,5568,47481,0.99,0.08,500,FALSE,0.84,0,FALSE,,,,,,,
15360,5568,47965,1.99,0.17,500,FALSE,0.00,0,FALSE,,,,,,,
15361,5568,53698,0.50,0.04,500,FALSE,0.42,0,FALSE,,,,,,,
15362,5568,53698,0.50,0.04,500,FALSE,0.42,0,FALSE,,,,,,,
15363,5568,53698,0.50,0.04,500,FALSE,0.42,0,FALSE,,,,,,,
15364,5568,77109,5.99,0.50,500,FALSE,0.00,0,FALSE,,,,,,,
15365,5569,77110,1.00,0.08,500,FALSE,0.00,0,FALSE,,,,,,,
15366,5570,77111,5.00,0.42,40,FALSE,4.25,0,FALSE,,,,,,,
15367,5571,77112,14.99,1.26,500,FALSE,0.00,0,FALSE,,,,,,,
15368,5571,37946,4.95,0.42,85,FALSE,4.20,0,FALSE,,,,,,,
15369,5571,74801,1.25,0.10,17,FALSE,1.06,0,FALSE,,,,,,,
15370,5571,74801,1.25,0.10,17,FALSE,1.06,0,FALSE,,,,,,,
15371,5572,16106,33.55,2.82,500,FALSE,0.00,0,FALSE,,,,,,,
15372,5572,77113,1.00,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
15373,5573,77114,3.00,0.25,17,FALSE,2.55,0,FALSE,,,,,,,
15374,5573,76984,4.50,0.38,513,FALSE,3.82,0,FALSE,,,,,,,
15375,5573,77115,1.00,0.08,500,FALSE,0.00,0,FALSE,,,,,,,
15376,5574,36245,1.50,0.13,48,FALSE,1.27,0,FALSE,,,,,,,
15377,5574,180425,2.00,0.17,48,FALSE,1.70,0,FALSE,,,,,,,
15378,5574,76728,2.00,0.17,48,FALSE,1.70,0,FALSE,,,,,,,
15379,5574,71986,2.00,0.17,48,FALSE,1.70,0,FALSE,,,,,,,
15380,5574,180425,2.00,0.17,48,FALSE,1.70,0,FALSE,,,,,,,
15381,5574,71986,2.00,0.17,48,FALSE,1.70,0,FALSE,,,,,,,
15382,5574,36244,2.00,0.17,48,FALSE,1.70,0,FALSE,,,,,,,
15383,5575,77117,2.00,0.17,502,FALSE,1.70,0,FALSE,,,,,,,
15384,5576,71813,8.00,0.67,5,FALSE,6.80,0,FALSE,,,,,,,
15385,5577,65947,8.00,0.67,65,FALSE,6.80,0,FALSE,,,,,,,
15386,5578,57515,4.99,0.42,70,FALSE,4.24,0,FALSE,,,,,,,
15387,5578,59772,4.99,0.42,70,FALSE,4.24,0,FALSE,,,,,,,
15388,5578,57515,4.99,0.42,70,FALSE,4.24,0,FALSE,,,,,,,
15389,5578,57515,4.99,0.42,70,FALSE,4.24,0,FALSE,,,,,,,
15390,5579,51817,2.90,0.24,500,FALSE,2.46,0,FALSE,,,,,,,
15391,5580,48717,0.50,0.04,500,FALSE,0.42,0,FALSE,,,,,,,
15392,5580,48717,0.50,0.04,500,FALSE,0.42,0,FALSE,,,,,,,
15393,5580,48717,0.50,0.04,500,FALSE,0.42,0,FALSE,,,,,,,
15394,5580,48717,0.50,0.04,500,FALSE,0.42,0,FALSE,,,,,,,
15395,5581,75359,6.95,0.58,36,FALSE,5.90,0,FALSE,,,,,,,
15396,5582,77118,12.00,1.01,509,FALSE,10.20,0,FALSE,,,,,,,
15397,5582,16495,22.00,1.85,80,FALSE,18.70,0,FALSE,,,,,,,
15398,5582,16304,12.00,1.01,54,FALSE,10.20,0,FALSE,,,,,,,
15399,5584,77119,1.33,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
15400,5585,48968,8.99,0.76,500,FALSE,0.00,0,FALSE,,,,,,,
15401,5585,48968,8.99,0.76,500,FALSE,0.00,0,FALSE,,,,,,,
15402,5586,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
15403,5586,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
15404,5586,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
15405,5586,53501,1.99,0.17,500,FALSE,1.69,0,FALSE,,,,,,,
15406,5586,53761,2.59,0.22,500,FALSE,2.20,0,FALSE,,,,,,,
15407,5586,51560,8.39,0.70,500,FALSE,7.13,0,FALSE,,,,,,,
15408,5587,73115,8.00,0.67,25,FALSE,6.80,0,FALSE,,,,,,,
15409,5587,59822,48.00,4.03,49,FALSE,40.80,0,FALSE,,,,,,,
15410,5587,77120,0.99,0.08,500,FALSE,0.00,0,FALSE,,,,,,,
15411,5588,77121,3.60,0.30,500,FALSE,0.00,0,FALSE,,,,,,,
15412,5589,77122,3.19,0.27,500,FALSE,0.00,0,FALSE,,,,,,,
15413,5589,77123,2.99,0.25,500,FALSE,0.00,0,FALSE,,,,,,,
15414,5590,77124,7.59,0.64,500,FALSE,0.00,0,FALSE,,,,,,,
15415,5591,70982,12.00,1.01,49,FALSE,10.20,0,FALSE,,,,,,,
15416,5591,77125,6.99,0.59,500,FALSE,0.00,0,FALSE,,,,,,,
15417,5592,77126,15.00,1.26,14,FALSE,12.75,0,FALSE,,,,,,,
15418,5592,72631,15.95,1.34,74,FALSE,13.55,0,FALSE,,,,,,,
15419,5593,76666,4.00,0.34,502,FALSE,3.40,0,FALSE,,,,,,,
15420,5593,22236,6.00,0.50,17,FALSE,5.10,0,FALSE,,,,,,,
15421,5593,77127,8.00,0.67,502,FALSE,6.80,0,FALSE,,,,,,,
15422,5593,77128,0.75,0.06,500,FALSE,0.00,0,FALSE,,,,,,,
15423,5594,65914,5.75,0.48,81,FALSE,4.88,0,FALSE,,,,,,,
15424,5594,68115,8.00,0.67,518,FALSE,6.80,0,FALSE,,,,,,,
15425,5595,68116,18.50,1.55,65,FALSE,15.72,0,FALSE,,,,,,,
15426,5595,18079,12.00,1.01,508,FALSE,10.20,0,FALSE,,,,,,,
15427,5595,57696,7.00,0.59,37,FALSE,5.95,0,FALSE,,,,,,,
15428,5595,76606,8.00,0.67,37,FALSE,6.80,0,FALSE,,,,,,,
15429,5595,70309,6.00,0.50,92,FALSE,5.10,0,FALSE,,,,,,,
15430,5596,77129,1.59,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
15431,5598,16106,36.75,3.09,500,FALSE,0.00,0,FALSE,,,,,,,
15432,5599,16106,93.51,7.85,500,FALSE,0.00,0,FALSE,,,,,,,
15433,5597,56050,4.99,0.42,500,FALSE,0.00,0,FALSE,,,,,,,
15434,5597,55819,19.99,1.68,500,FALSE,16.99,0,FALSE,,,,,,,
15435,5600,16106,33.98,2.85,500,FALSE,0.00,0,FALSE,,,,,,,
15436,5601,73459,9.25,0.78,57,FALSE,7.86,0,FALSE,,,,,,,
15437,5601,42593,14.00,1.18,61,FALSE,11.90,0,FALSE,,,,,,,
15438,5602,52281,2.00,0.17,500,FALSE,1.70,0,FALSE,,,,,,,
15439,5603,113566,16.00,1.34,76,FALSE,13.60,0,FALSE,,,,,,,
15440,5604,76506,3.99,0.34,17,FALSE,3.39,0,FALSE,,,,,,,
15441,5604,76505,3.99,0.34,17,FALSE,3.39,0,FALSE,,,,,,,
15442,5604,4001,15.00,1.26,76,FALSE,12.75,0,FALSE,,,,,,,
15443,5604,76331,2.00,0.17,54,FALSE,1.70,0,FALSE,,,,,,,
15444,5604,76331,2.00,0.17,54,FALSE,1.70,0,FALSE,,,,,,,
15445,5604,36266,5.00,0.42,48,FALSE,4.25,0,FALSE,,,,,,,
15446,5604,73382,11.99,1.01,19,FALSE,10.19,0,FALSE,,,,,,,
15447,5605,1032,6.00,0.50,32,FALSE,5.10,0,FALSE,,,,,,,
15448,5605,73386,12.99,1.09,19,FALSE,11.04,0,FALSE,,,,,,,
15449,5605,75727,7.50,0.63,31,FALSE,6.37,0,FALSE,,,,,,,
15450,5606,76449,10.00,0.84,518,FALSE,8.50,0,FALSE,,,,,,,
15451,5607,16106,26.36,2.21,500,FALSE,0.00,0,FALSE,,,,,,,
15452,5608,57960,0.75,0.06,500,FALSE,0.63,0,FALSE,,,,,,,
15453,5608,74653,5.00,0.42,12,FALSE,4.25,0,FALSE,,,,,,,
15454,5608,72024,4.00,0.34,12,FALSE,3.40,0,FALSE,,,,,,,
15455,5609,73870,16.00,1.34,49,FALSE,13.60,0,FALSE,,,,,,,
15456,5609,55452,1.49,0.13,500,FALSE,1.26,0,FALSE,,,,,,,
15457,5609,55437,1.49,0.13,500,FALSE,1.26,0,FALSE,,,,,,,
15458,5609,55552,0.99,0.08,500,FALSE,0.84,0,FALSE,,,,,,,
15459,5609,55530,0.99,0.08,500,FALSE,0.84,0,FALSE,,,,,,,
15460,5609,54919,0.25,0.02,500,FALSE,0.21,0,FALSE,,,,,,,
15461,5610,16106,74.79,6.28,500,FALSE,0.00,0,FALSE,,,,,,,
15462,5610,77188,4.80,0.40,500,FALSE,0.00,0,FALSE,,,,,,,
15463,5611,77189,15.40,1.29,500,FALSE,0.00,0,FALSE,,,,,,,
15464,5612,50530,1.39,0.12,500,FALSE,1.18,0,FALSE,,,,,,,
15465,5612,45530,1.49,0.13,500,FALSE,0.00,0,FALSE,,,,,,,
15466,5612,57132,11.99,1.01,500,FALSE,11.99,0,FALSE,,,,,,,
15467,5613,46299,11.99,1.01,500,FALSE,10.19,0,FALSE,,,,,,,
15468,5613,50421,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
15469,5614,27364,270.00,22.68,69,FALSE,229.50,0,FALSE,,,,,,,
15470,5614,59600,13.00,1.09,93,FALSE,11.05,0,FALSE,,,,,,,
15471,5614,56068,6.99,0.59,500,FALSE,5.94,0,FALSE,,,,,,,
15472,5615,9458,13.95,1.17,27,FALSE,11.85,0,FALSE,,,,,,,
15473,5616,75948,199.99,16.80,14,FALSE,169.99,0,FALSE,,,,,,,
15474,5617,16106,7.19,0.60,500,FALSE,0.00,0,FALSE,,,,,,,
15475,5618,16106,2.78,0.23,500,FALSE,0.00,0,FALSE,,,,,,,
15476,5618,77190,1.99,0.17,500,FALSE,0.00,0,FALSE,,,,,,,
15477,5618,53695,1.99,0.17,500,FALSE,1.69,0,FALSE,,,,,,,
15478,5618,48715,0.35,0.03,500,FALSE,0.29,0,FALSE,,,,,,,
15479,5619,73002,19.50,1.64,31,FALSE,16.57,0,FALSE,,,,,,,
15480,5619,73956,3.00,0.25,516,FALSE,2.55,0,FALSE,,,,,,,
15481,5620,56748,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
15482,5620,56801,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
15483,5620,56801,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
15484,5620,56801,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
15485,5620,56727,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
15486,5621,67792,3.99,0.34,500,FALSE,0.00,0,FALSE,,,,,,,
15487,5621,54817,0.25,0.02,500,FALSE,0.00,0,FALSE,,,,,,,
15488,5621,54817,0.25,0.02,500,FALSE,0.00,0,FALSE,,,,,,,
