InvoiceID,Employee,InvoiceDate,PaymentTerms,GrossDue,Discount,SalesTax,AcctCredit,NetDue,ItemCount,CreditCardCut,InvCost,FedSalesTax,Text1,Num1,PayTerms2,PayAmt1,PayAmt2,BuyersFee,Layaways,TaxExemptNo,LayCredit,RegisterID,Advertise,ConsID,GCSales,GCCredits,CustNo,StoreID,PCName,SaleTime,TaxJ
4923,POS 2,10/19/2019,Cash,3.92,0.00,0.33,0.00,4.25,1,0,0,0.00,,0,,4.25,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4924,POS,10/19/2019,Credit Card,9.95,0.00,0.84,0.00,10.79,1,0,8.449999809,0.00,,0,,10.79,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4925,POS 2,10/19/2019,Cash,1.49,0.00,0.13,0.00,1.62,1,0,0,0.00,,0,,1.62,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4926,POS,10/19/2019,Credit Card,18.00,0.00,1.51,0.00,19.51,1,0,15.30000019,0.00,,0,,19.51,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4927,POS,10/19/2019,Cash,25.44,0.00,2.14,0.00,27.58,3,0,21.61000061,0.00,,0,,27.58,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4928,POS 2,10/19/2019,Cash,7.99,0.00,0.67,0.00,8.66,1,0,0,0.00,,0,,8.66,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4929,POS 2,10/19/2019,Credit Card,7.00,0.00,0.59,0.00,7.59,1,0,5.949999809,0.00,,0,,7.59,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4930,POS 2,10/19/2019,Credit Card,63.00,0.00,5.29,0.00,68.29,3,0,53.54999924,0.00,,0,,68.29,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4931,POS 2,10/19/2019,Credit Card,38.58,0.00,3.24,0.00,41.82,6,0,31.01000023,0.00,,0,,41.82,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4932,POS 2,10/19/2019,Cash,25.00,0.00,2.10,0.00,27.10,1,0,21.25,0.00,,0,,27.10,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4933,POS 2,10/19/2019,Credit Card,35.99,0.00,3.02,0.00,39.01,4,0,29.75,0.00,,0,,39.01,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4934,POS,10/19/2019,Cash,2.99,0.00,0.25,0.00,3.24,1,0,2.99000001,0.00,,0,,3.24,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4935,POS 2,10/19/2019,Credit Card,12.00,0.00,1.01,0.00,13.01,2,0,10.19999981,0.00,,0,,13.01,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4936,POS,10/19/2019,Cash,7.40,0.00,0.62,0.00,8.02,3,0,6.28000021,0.00,,0,,8.02,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4937,POS 2,10/19/2019,Cash,108.98,0.00,9.15,0.00,118.13,3,0,92.62999725,0.00,,0,,118.13,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4938,POS 2,10/19/2019,Cash,14.00,0.00,1.18,0.00,15.18,1,0,11.89999962,0.00,,0,,15.18,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4939,Voided-POS,10/19/2019,Refund,-1.80,0.00,-0.15,0.00,-1.95,1,0,-1.529999971,0.00,Cash,2,,-1.95,,,0.00,,0.00,1,4936,,0.00,0.00,,,DESKTOP-IFH04SI,,
4940,POS,10/19/2019,Cash,2.10,0.00,0.18,0.00,2.28,1,0,1.779999971,0.00,,0,,2.28,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4941,POS,10/19/2019,Credit Card,7.00,0.00,0.59,0.00,7.59,1,0,5.949999809,0.00,,0,,7.59,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4942,POS,10/19/2019,Credit Card,15.00,0.00,1.26,0.00,16.26,1,0,12.75,0.00,,0,,16.26,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4943,POS,10/19/2019,Credit Card,66.00,0.00,5.54,0.00,71.54,2,0,56.09999847,0.00,,0,,71.54,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4944,POS 2,10/19/2019,Credit Card,60.00,0.00,5.04,0.00,65.04,1,0,51,0.00,,0,,65.04,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4945,POS,10/19/2019,Cash,5.08,0.00,0.43,0.00,5.51,2,0,4.309999943,0.00,,0,,5.51,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4946,Unknown,10/19/2019,Cash,5.59,0.00,0.47,0.00,6.06,1,0,0,0.00,,0,,6.06,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4947,Unknown,10/19/2019,Credit Card,75.95,0.00,6.38,0.00,82.33,1,0,0,0.00,,0,,82.33,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4948,Unknown,10/19/2019,Credit Card,12.94,0.00,1.09,0.00,14.03,3,0,10.98999977,0.00,,0,,14.03,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4949,POS 2,10/19/2019,Credit Card,144.00,0.00,12.10,0.00,156.10,5,0,122.4000015,0.00,,0,,156.10,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4950,Unknown,10/19/2019,Cash,15.00,0.00,1.26,0.00,16.26,1,0,12.75,0.00,,0,,16.26,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4951,POS 2,10/19/2019,Credit Card,3.95,0.00,0.33,0.00,4.28,1,0,3.349999905,0.00,,0,,4.28,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4952,POS 2,10/19/2019,Credit Card,13.94,0.00,1.17,0.00,15.11,2,0,11.84000015,0.00,,0,,15.11,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4953,POS 2,10/19/2019,Cash,10.25,0.00,0.86,0.00,11.11,2,0,8.710000038,0.00,,0,,11.11,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4954,Unknown,10/19/2019,Credit Card,49.00,0.00,4.12,0.00,53.12,2,0,41.65000153,0.00,,0,,53.12,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4955,Unknown,10/19/2019,Credit Card,15.00,0.00,1.26,0.00,16.26,1,0,12.75,0.00,,0,,16.26,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4956,POS 2,10/19/2019,Credit Card,24.94,0.00,2.09,0.00,27.03,2,0,21.19000053,0.00,,0,,27.03,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4957,Unknown,10/19/2019,Cash,0.55,0.00,0.05,0.00,0.60,1,0,0,0.00,,0,,0.60,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4958,POS 2,10/19/2019,Cash,320.95,0.00,26.96,0.00,347.91,4,0,272.7999878,0.00,,0,,347.91,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4959,Unknown,10/19/2019,Cash,41.95,0.00,3.44,0.00,45.39,3,0,34.79999924,0.00,,0,,45.39,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4960,POS 2,10/19/2019,Cash,68.00,0.00,5.71,0.00,73.71,1,0,57.79999924,0.00,,0,,73.71,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4961,POS 2,10/19/2019,Cash,23.97,0.00,2.01,0.00,25.98,3,0,20.37000084,0.00,,0,,25.98,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4962,POS 2,10/19/2019,Cash,26.00,0.00,2.18,0.00,28.18,2,0,22.10000038,0.00,,0,,28.18,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4963,POS 2,10/19/2019,Credit Card,9.50,0.00,0.80,0.00,10.30,1,0,8.069999695,0.00,,0,,10.30,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4964,Unknown,10/19/2019,Credit Card,44.82,0.00,3.76,0.00,48.58,4,0,19.11000061,0.00,,0,,48.58,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4965,POS 2,10/19/2019,Cash,1.50,0.00,0.13,0.00,1.63,2,0,1.25999999,0.00,,0,,1.63,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4966,POS 2,10/19/2019,Cash,7.00,0.00,0.59,0.00,7.59,1,0,5.949999809,0.00,,0,,7.59,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4967,Unknown,10/19/2019,Credit Card,10.79,0.00,0.91,0.00,11.70,3,0,3.819999933,0.00,,0,,11.70,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4968,Unknown,10/19/2019,Credit Card,23.97,0.00,2.01,0.00,25.98,3,0,8.489999771,0.00,,0,,25.98,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4969,POS 2,10/19/2019,Cash,108.00,0.00,9.07,0.00,117.07,3,0,91.80000305,0.00,,0,,117.07,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4970,Unknown,10/19/2019,Cash,18.94,5.68,1.11,0.00,14.37,6,0,0,0.00,,0,,14.37,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4971,POS 2,10/19/2019,Cash,34.95,0.00,2.94,0.00,37.89,2,0,29.70000076,0.00,,0,,37.89,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4972,POS 2,10/19/2019,Cash,12.00,0.00,1.01,0.00,13.01,1,0,10.19999981,0.00,,0,,13.01,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4973,Unknown,10/19/2019,Cash,1.99,0.00,0.17,0.00,2.16,1,0,0,0.00,,0,,2.16,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4974,POS 2,10/19/2019,Cash,16.50,0.00,1.39,0.00,17.89,2,0,14.02000046,0.00,,0,,17.89,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4975,POS 2,10/19/2019,Cash,39.00,0.00,3.28,0.00,42.28,1,0,33.15000153,0.00,,0,,42.28,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4976,POS 2,10/19/2019,Cash,14.79,0.00,1.24,0.00,16.03,1,0,0,0.00,,0,,16.03,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4977,Unknown,10/19/2019,Credit Card,20.98,0.00,1.76,0.00,22.74,2,0,17.82999992,0.00,,0,,22.74,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4978,POS 2,10/19/2019,Cash,8.99,0.00,0.76,0.00,9.75,1,0,7.639999866,0.00,,0,,9.75,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4979,Unknown,10/19/2019,Cash,25.50,0.00,2.14,0.00,27.64,9,0,5.090000153,0.00,,0,,27.64,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4980,Unknown,10/19/2019,Cash,46.96,0.00,3.94,0.00,50.90,5,0,16.13999939,0.00,,0,,50.90,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4981,POS 2,10/19/2019,Credit Card,53.96,0.00,4.53,0.00,58.49,5,0,45.84999847,0.00,,0,,58.49,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4982,Unknown,10/19/2019,Cash,16.00,0.00,1.34,0.00,17.34,1,0,13.60000038,0.00,,0,,17.34,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4983,POS 2,10/19/2019,Credit Card,12.50,0.00,1.05,0.00,13.55,1,0,10.61999989,0.00,,0,,13.55,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4984,POS 2,10/19/2019,Credit Card,27.50,0.00,2.31,0.00,29.81,3,0,23.37000084,0.00,,0,,29.81,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4985,Unknown,10/19/2019,Cash,4.50,0.00,0.38,0.00,4.88,1,0,3.819999933,0.00,,0,,4.88,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4986,POS 2,10/19/2019,Credit Card,45.11,0.00,3.79,0.00,48.90,5,0,28.85000038,0.00,,0,,48.90,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4987,POS 2,10/19/2019,Credit Card,6.00,0.00,0.50,0.00,6.50,1,0,5.099999905,0.00,,0,,6.50,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4988,POS 2,10/19/2019,Credit Card,21.00,0.00,1.76,0.00,22.76,3,0,17.84000015,0.00,,0,,22.76,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4989,POS 2,10/19/2019,Credit Card,16.24,0.00,1.36,0.00,17.60,4,0,13.78999996,0.00,,0,,17.60,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4990,Unknown,10/19/2019,Cash,6.25,0.00,0.53,0.00,6.78,2,0,5.309999943,0.00,,0,,6.78,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4991,POS 2,10/19/2019,Cash,1.99,0.00,0.17,0.00,2.16,1,0,1.690000057,0.00,,0,,2.16,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4992,Unknown,10/19/2019,Cash,9.16,0.00,0.77,0.00,9.93,4,0,1.690000057,0.00,,0,,9.93,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4993,Unknown,10/19/2019,Cash,2.99,0.00,0.25,0.00,3.24,1,0,2.539999962,0.00,,0,,3.24,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4994,POS 2,10/19/2019,Cash,7.25,0.00,0.61,0.00,7.86,4,0,6.139999866,0.00,,0,,7.86,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4995,POS 2,10/19/2019,Credit Card,12.50,0.00,1.05,0.00,13.55,3,0,10.61999989,0.00,,0,,13.55,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4996,POS 2,10/19/2019,Credit Card,22.00,0.00,1.85,0.00,23.85,1,0,18.70000076,0.00,,0,,23.85,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4997,POS 2,10/19/2019,Cash,28.00,0.00,2.35,0.00,30.35,3,0,23.79999924,0.00,,0,,30.35,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
4998,Unknown,10/19/2019,Credit Card,38.88,0.00,3.27,0.00,42.15,5,0,33.02999878,0.00,,0,,42.15,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
4999,POS 2,10/19/2019,Cash,6.30,0.00,0.53,0.00,6.83,1,0,0,0.00,,0,,6.83,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5000,POS 2,10/19/2019,Cash,3.50,0.00,0.29,0.00,3.79,1,0,2.970000029,0.00,,0,,3.79,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5001,POS 2,10/19/2019,Cash,2.00,0.00,0.17,0.00,2.17,1,0,1.700000048,0.00,,0,,2.17,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5002,Unknown,10/19/2019,Cash,72.45,0.00,6.09,0.00,78.54,7,0,61.36000061,0.00,,0,,78.54,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5003,Unknown,10/19/2019,Cash,42.97,0.00,3.61,0.00,46.58,3,0,8.489999771,0.00,,0,,46.58,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5004,Unknown,10/19/2019,Cash,12.59,0.00,1.06,0.00,13.65,1,0,0,0.00,,0,,13.65,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5005,POS 2,10/19/2019,Credit Card,1.98,0.00,0.17,0.00,2.15,1,0,0,0.00,,0,,2.15,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5006,Unknown,10/19/2019,Cash,1.60,0.00,0.13,0.00,1.73,1,0,0,0.00,,0,,1.73,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5007,POS 2,10/19/2019,Credit Card,14.94,0.00,1.25,0.00,16.19,2,0,12.68999958,0.00,,0,,16.19,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5008,POS 2,10/19/2019,Cash,10.00,0.00,0.84,0.00,10.84,2,0,8.5,0.00,,0,,10.84,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5009,Voided-Unknown,10/19/2019,Refund,-30.00,0.00,-2.52,0.00,-32.52,1,0,-25.5,0.00,Cash,26,,-32.52,,,0.00,,0.00,1,5002,,0.00,0.00,,,DESKTOP-IFH04SI,,
5010,POS 2,10/19/2019,Cash,3.00,0.00,0.25,0.00,3.25,2,0,2.549999952,0.00,,0,,3.25,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5011,Unknown,10/19/2019,Credit Card,21.47,0.00,1.51,0.00,22.98,3,0,3.49000001,0.00,,0,,22.98,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5012,POS 2,10/19/2019,Cash,195.00,0.00,16.38,0.00,211.38,1,0,165.75,0.00,,0,,211.38,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5013,Unknown,10/19/2019,Cash,12.97,0.00,1.09,0.00,14.06,3,0,6.78000021,0.00,,0,,14.06,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5014,POS 2,10/19/2019,Cash,15.96,0.00,1.34,0.00,17.30,4,0,13.56000042,0.00,,0,,17.30,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5015,POS 2,10/19/2019,Cash,35.95,0.00,3.02,0.00,38.97,2,0,30.54999924,0.00,,0,,38.97,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5016,Unknown,10/19/2019,Cash,29.49,0.00,2.48,0.00,31.97,6,0,22.07999992,0.00,,0,,31.97,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5017,POS,10/21/2019,Credit Card,12.57,0.00,1.06,0.00,13.63,2,0,2.200000048,0.00,,0,,13.63,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5018,POS,10/21/2019,Cash,7.35,0.00,0.62,0.00,7.97,3,0,6.239999771,0.00,,0,,7.97,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5019,POS 2,10/21/2019,Cash,5.49,0.00,0.46,0.00,5.95,2,0,5.190000057,0.00,,0,,5.95,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5020,POS 2,10/21/2019,Cash,17.97,0.00,1.51,0.00,19.48,3,0,15.27000046,0.00,,0,,19.48,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5021,POS,10/21/2019,Cash,6.00,0.00,0.50,0.00,6.50,1,0,5.099999905,0.00,,0,,6.50,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5022,Unknown,10/21/2019,Cash,24.42,0.00,2.05,0.00,26.47,3,0,2.119999886,0.00,,0,,26.47,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5023,Unknown,10/21/2019,Credit Card,25.99,0.00,2.18,0.00,28.17,2,0,22.09000015,0.00,,0,,28.17,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5024,Unknown,10/21/2019,Credit Card,36.50,0.00,3.07,0.00,39.57,2,0,31.02000046,0.00,,0,,39.57,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5025,Unknown,10/21/2019,Credit Card,15.00,0.00,1.26,0.00,16.26,2,0,12.75,0.00,,0,,16.26,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5026,POS 2,10/21/2019,Cash,65.49,0.00,5.50,0.00,70.99,5,0,52.54000092,0.00,,0,,70.99,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5027,POS 2,10/21/2019,Cash,47.25,0.00,3.97,0.00,51.22,5,0,35.90000153,0.00,,0,,51.22,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5028,POS 2,10/21/2019,Cash,14.50,0.00,1.22,0.00,15.72,2,0,12.31999969,0.00,,0,,15.72,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5029,POS 2,10/21/2019,Cash,5.99,0.00,0.50,0.00,6.49,1,0,5.090000153,0.00,,0,,6.49,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5030,Unknown,10/21/2019,Credit Card,27.35,0.00,2.30,0.00,29.65,46,0,23.12999916,0.00,,0,,29.65,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5031,POS 2,10/21/2019,Credit Card,15.00,0.00,1.26,0.00,16.26,4,0,12.73999977,0.00,,0,,16.26,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5032,Unknown,10/21/2019,Credit Card,28.40,0.00,2.39,0.00,30.79,3,0,24.12000084,0.00,,0,,30.79,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5033,POS 2,10/21/2019,Credit Card,9.57,0.00,0.80,0.00,10.37,3,0,8.130000114,0.00,,0,,10.37,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5034,Unknown,10/21/2019,Cash,1.99,0.00,0.17,0.00,2.16,1,0,0,0.00,,0,,2.16,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5035,POS 2,10/21/2019,Cash,22.95,0.00,1.93,0.00,24.88,41,0,1.25999999,0.00,,0,,24.88,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5036,POS 2,10/21/2019,Credit Card,14.97,0.00,1.26,0.00,16.23,3,0,0,0.00,,0,,16.23,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5037,POS 2,10/21/2019,Credit Card,38.56,0.00,3.24,0.00,41.80,1,0,0,0.00,,0,,41.80,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5038,Unknown,10/21/2019,Cash,3.00,0.00,0.25,0.00,3.25,1,0,0,0.00,,0,,3.25,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5039,POS 2,10/21/2019,Cash,13.48,0.00,1.13,0.00,14.61,3,0,8.5,0.00,,0,,14.61,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5040,POS 2,10/21/2019,Cash,8.99,0.00,0.76,0.00,9.75,1,0,7.639999866,0.00,,0,,9.75,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5041,POS 2,10/21/2019,Cash,42.95,0.00,3.61,0.00,46.56,3,0,36.5,0.00,,0,,46.56,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5042,Unknown,10/21/2019,Cash,7.99,1.60,0.54,0.00,6.93,1,0,0,0.00,,0,,6.93,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5043,Unknown,10/21/2019,Cash,9.99,0.00,0.84,0.00,10.83,1,0,8.489999771,0.00,,0,,10.83,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5044,POS 2,10/21/2019,Credit Card,6.90,0.00,0.58,0.00,7.48,6,0,5.849999905,0.00,,0,,7.48,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
5045,Unknown,10/21/2019,Credit Card,43.49,0.00,3.65,0.00,47.14,5,0,36.95000076,0.00,,0,,47.14,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
5046,Unknown,10/21/2019,Credit Card,63.19,0.00,5.31,0.00,68.50,5,0,53.68999863,0.00,,0,,68.50,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
